Unnamed: 0,Team_ID,Game_ID,GAME_DATE,MATCHUP,WL,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,OPP_DRTG,OPP_STL,OPP_BLK,OPP_REB,TEAM_PACE,GAME_PACE,OPP_PACE,TEAM_OFF_RATING
76,1610612737,22300135,"NOV 04, 2023",ATL @ NOP,W,4,2,0.667,240,45,93,0.484,14,41,0.341,19,24,0.792,19,33,52,28,4,6,11,16,123,128.7149434910004,9.0,7.0,35.0,95.56,94.40000000000002,93.24,128.7149434910004
77,1610612737,22300117,"NOV 01, 2023",ATL vs. WAS,W,3,2,0.6,240,46,92,0.5,9,32,0.281,29,32,0.906,14,43,57,26,8,3,20,16,130,115.98857958601,14.0,3.0,35.0,112.08,112.12,112.16,115.98857958600999
78,1610612737,22300104,"OCT 30, 2023",ATL vs. MIN,W,2,2,0.5,240,48,86,0.558,14,30,0.467,17,18,0.944,4,32,36,28,6,7,9,12,127,128.38657501010917,5.0,5.0,38.0,98.92,97.76,96.59999999999998,128.38657501010917
79,1610612737,22300097,"OCT 29, 2023",ATL @ MIL,W,1,2,0.333,240,47,93,0.505,15,37,0.405,18,22,0.818,13,33,46,32,15,2,17,17,127,119.04761904761904,10.0,3.0,39.0,106.68,106.24,105.8,119.04761904761905
80,1610612737,22300079,"OCT 27, 2023",ATL vs. NYK,L,0,2,0.0,240,42,87,0.483,12,32,0.375,24,30,0.8,9,35,44,28,7,6,14,20,120,114.06844106463878,9.0,6.0,45.0,105.2,105.76,106.32,114.06844106463878
81,1610612737,22300063,"OCT 25, 2023",ATL @ CHA,L,0,1,0.0,240,39,93,0.419,5,29,0.172,27,33,0.818,12,30,42,24,12,1,12,19,110,102.30654761904762,5.0,3.0,51.0,107.52,105.97999999999998,104.44,102.30654761904762
82,1610612738,22301186,"APR 14, 2024",BOS vs. WAS,W,64,18,0.78,240,51,89,0.573,16,32,0.5,14,21,0.667,10,38,48,29,10,15,14,13,132,129.10798122065728,9.0,4.0,36.0,102.24,106.32,110.40000000000002,129.10798122065728
83,1610612738,22301173,"APR 12, 2024",BOS vs. CHA,W,63,18,0.778,240,54,104,0.519,14,41,0.341,9,13,0.692,16,37,53,34,12,1,6,20,131,131.3678299237866,3.0,7.0,33.0,99.71999999999998,100.2,100.68,131.3678299237866
84,1610612738,22301167,"APR 11, 2024",BOS vs. NYK,L,62,18,0.775,240,40,86,0.465,16,42,0.381,13,16,0.813,10,26,36,25,7,12,12,16,109,114.68855218855218,7.0,4.0,52.0,95.04,96.71999999999998,98.40000000000002,114.68855218855218
85,1610612738,22301148,"APR 09, 2024",BOS @ MIL,L,62,17,0.785,240,37,93,0.398,17,52,0.327,0,0,0.0,12,26,38,27,11,4,12,8,91,97.8494623655914,6.0,5.0,49.0,93.0,90.44,87.88,97.84946236559139
