Unnamed: 0,Team_ID,Game_ID,GAME_DATE,MATCHUP,WL,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,TEAM_PACE,GAME_PACE,OPP_DRTG,OPP_STL,OPP_BLK,OPP_REB,OPP_PACE,TEAM_OFF_RATING
425,1610612742,22100999,"MAR 11, 2022",DAL @ HOU,W,41,26,0.612,240,40,88,0.455,11,36,0.306,22,28,0.786,12,35,47,20,6,8,13,21,113,101.32,100.84,111.5278326095539,9.0,3.0,39.0,100.36,111.5278326095539
426,1610612742,22100988,"MAR 09, 2022",DAL vs. NYK,L,40,26,0.606,240,27,86,0.314,6,44,0.136,17,25,0.68,12,25,37,11,3,4,8,24,77,93.0,93.76,82.79569892473118,3.0,3.0,55.0,94.52,82.79569892473118
427,1610612742,22100972,"MAR 07, 2022",DAL vs. UTA,W,40,25,0.615,240,39,88,0.443,17,46,0.37,16,20,0.8,9,34,43,19,9,5,9,21,111,96.8,95.68,114.6694214876033,5.0,6.0,45.0,94.56,114.6694214876033
428,1610612742,22100954,"MAR 05, 2022",DAL vs. SAC,W,39,25,0.609,240,40,84,0.476,14,36,0.389,20,27,0.741,10,29,39,22,7,2,10,22,114,95.88,100.90000000000002,118.89862327909889,5.0,1.0,45.0,105.92,118.89862327909889
429,1610612742,22100943,"MAR 03, 2022",DAL vs. GSW,W,38,25,0.603,240,45,85,0.529,17,37,0.459,15,20,0.75,8,24,32,29,7,1,9,16,122,94.8,93.26,128.69198312236287,7.0,5.0,37.0,91.71999999999998,128.69198312236287
430,1610612742,22100931,"MAR 01, 2022",DAL @ LAL,W,37,25,0.597,240,41,82,0.5,10,35,0.286,17,27,0.63,10,35,45,24,8,7,13,19,109,96.88,97.84,112.5103220478943,8.0,6.0,37.0,98.8,112.5103220478943
431,1610612742,22100917,"FEB 27, 2022",DAL @ GSW,W,36,25,0.59,240,39,78,0.5,13,34,0.382,16,20,0.8,6,39,45,16,5,7,18,18,107,98.8,98.3,108.2995951417004,15.0,2.0,44.0,97.8,108.2995951417004
432,1610612742,22100903,"FEB 25, 2022",DAL @ UTA,L,35,25,0.583,240,42,88,0.477,17,39,0.436,8,8,1.0,8,22,30,22,9,3,11,21,109,94.52,93.59999999999998,115.31950909860346,9.0,4.0,44.0,92.68,115.31950909860346
433,1610612742,22100886,"FEB 17, 2022",DAL @ NOP,W,35,24,0.593,240,44,82,0.537,19,40,0.475,18,25,0.72,7,31,38,18,5,4,8,22,125,94.0,95.62,132.9787234042553,7.0,0.0,48.0,97.24,132.9787234042553
434,1610612742,22100868,"FEB 15, 2022",DAL @ MIA,W,34,24,0.586,240,34,76,0.447,18,41,0.439,21,33,0.636,12,26,38,27,5,7,8,26,107,86.52,89.69999999999999,123.6708275543227,1.0,2.0,48.0,92.88,123.6708275543227
435,1610612742,22100853,"FEB 12, 2022",DAL vs. LAC,L,33,24,0.579,240,35,85,0.412,15,39,0.385,12,19,0.632,13,31,44,16,4,0,14,17,97,94.36,94.59999999999998,102.79779567613396,7.0,4.0,42.0,94.84,102.79779567613396
436,1610612742,22100835,"FEB 10, 2022",DAL vs. LAC,W,33,23,0.589,240,38,78,0.487,13,39,0.333,23,27,0.852,8,33,41,19,4,3,13,23,112,94.88,96.44,118.04384485666108,9.0,2.0,31.0,98.0,118.04384485666107
437,1610612742,22100820,"FEB 08, 2022",DAL vs. DET,W,32,23,0.582,240,40,79,0.506,18,36,0.5,18,23,0.783,6,41,47,24,10,5,13,18,116,96.12,97.40000000000002,120.68248023304204,5.0,2.0,45.0,98.68,120.68248023304203
438,1610612742,22100807,"FEB 06, 2022",DAL vs. ATL,W,31,23,0.574,240,38,88,0.432,16,36,0.444,11,13,0.846,12,36,48,25,8,5,14,25,103,95.71999999999998,97.38,107.60551608859171,7.0,4.0,50.0,99.04,107.60551608859173
439,1610612742,22100791,"FEB 04, 2022",DAL vs. PHI,W,30,23,0.566,240,39,85,0.459,10,34,0.294,19,23,0.826,11,29,40,22,8,0,10,18,107,94.12,90.62,113.68465788355292,5.0,5.0,36.0,87.12,113.68465788355292
440,1610612742,22100778,"FEB 02, 2022",DAL vs. OKC,L,29,23,0.558,265,46,98,0.469,14,43,0.326,8,10,0.8,13,26,39,28,12,8,13,21,114,102.40000000000002,101.7,111.328125,6.0,8.0,50.0,101.0,111.328125
441,1610612742,22100755,"JAN 30, 2022",DAL @ ORL,L,29,22,0.569,240,39,81,0.481,16,38,0.421,14,18,0.778,7,33,40,22,9,4,18,19,108,99.92,98.98,108.08646917534026,8.0,1.0,40.0,98.04,108.08646917534026
442,1610612742,22100746,"JAN 29, 2022",DAL vs. IND,W,29,21,0.58,240,51,96,0.531,16,34,0.471,14,22,0.636,11,35,46,31,8,7,5,19,132,99.68,100.90000000000002,132.42375601926162,1.0,7.0,47.0,102.12,132.42375601926162
443,1610612742,22100732,"JAN 26, 2022",DAL @ POR,W,28,21,0.571,240,48,88,0.545,16,36,0.444,20,26,0.769,6,39,45,35,6,6,8,21,132,101.44,99.78000000000002,130.1261829652997,4.0,1.0,38.0,98.12,130.1261829652997
444,1610612742,22100720,"JAN 25, 2022",DAL @ GSW,L,27,21,0.563,240,32,91,0.352,10,40,0.25,18,18,1.0,10,29,39,17,9,4,11,17,92,99.92,100.92,92.07365892714172,8.0,2.0,58.0,101.92,92.07365892714171
445,1610612742,22100705,"JAN 23, 2022",DAL vs. MEM,W,27,20,0.574,240,36,74,0.486,9,30,0.3,23,31,0.742,9,33,42,22,10,12,15,23,104,93.64,97.5,111.06364801366936,10.0,3.0,50.0,101.36,111.06364801366936
446,1610612742,22100682,"JAN 20, 2022",DAL vs. PHX,L,26,20,0.565,240,37,85,0.435,11,37,0.297,16,20,0.8,10,40,50,19,1,3,19,22,101,102.8,100.90000000000002,98.24902723735408,13.0,1.0,40.0,99.0,98.24902723735408
447,1610612742,22100675,"JAN 19, 2022",DAL vs. TOR,W,26,19,0.578,240,37,76,0.487,9,33,0.273,19,20,0.95,10,35,45,23,5,0,16,20,102,90.8,94.40000000000002,112.33480176211457,11.0,1.0,44.0,98.0,112.33480176211455
448,1610612742,22100663,"JAN 17, 2022",DAL vs. OKC,W,25,19,0.568,240,35,88,0.398,12,37,0.324,22,28,0.786,11,36,47,28,10,7,11,19,104,100.32,100.94,103.66826156299842,10.0,2.0,42.0,101.56,103.66826156299842
449,1610612742,22100650,"JAN 15, 2022",DAL vs. ORL,W,24,19,0.558,240,32,78,0.41,12,34,0.353,32,38,0.842,12,35,47,16,6,3,9,18,108,91.71999999999998,92.88,117.74967291757524,7.0,3.0,37.0,94.04,117.74967291757523
450,1610612742,22100639,"JAN 14, 2022",DAL @ MEM,W,23,19,0.548,240,47,91,0.516,8,32,0.25,10,16,0.625,8,44,52,30,8,1,13,19,112,103.04,100.88,108.69565217391305,8.0,6.0,41.0,98.71999999999998,108.69565217391303
451,1610612742,22100622,"JAN 12, 2022",DAL @ NYK,L,22,19,0.537,240,32,78,0.41,8,37,0.216,13,19,0.684,5,34,39,16,6,2,13,18,85,94.36,94.47999999999998,90.0805426027978,5.0,4.0,54.0,94.59999999999998,90.08054260279779
452,1610612742,22100603,"JAN 09, 2022",DAL vs. CHI,W,22,18,0.55,240,44,88,0.5,16,36,0.444,9,9,1.0,7,41,48,28,4,2,9,14,113,93.96,94.34,120.2639421030226,8.0,3.0,39.0,94.71999999999998,120.26394210302259
453,1610612742,22100586,"JAN 07, 2022",DAL @ HOU,W,21,18,0.538,240,49,90,0.544,17,38,0.447,15,28,0.536,11,44,55,34,6,4,14,24,130,105.32,105.54,123.43334599316368,6.0,3.0,40.0,105.76,123.43334599316368
454,1610612742,22100572,"JAN 05, 2022",DAL vs. GSW,W,20,18,0.526,240,33,87,0.379,12,40,0.3,21,26,0.808,10,36,46,22,6,5,12,15,99,100.44,98.24,98.5663082437276,10.0,5.0,46.0,96.04,98.56630824372759
455,1610612742,22100558,"JAN 03, 2022",DAL vs. DEN,W,19,18,0.514,240,35,78,0.449,14,37,0.378,19,21,0.905,5,23,28,23,12,5,11,21,103,93.24,93.5,110.46761046761048,6.0,1.0,47.0,93.76,110.46761046761047
456,1610612742,22100550,"JAN 02, 2022",DAL @ OKC,W,18,18,0.5,240,38,85,0.447,14,39,0.359,5,7,0.714,7,41,48,28,9,3,16,12,95,97.08,95.02,97.85743716522455,11.0,4.0,41.0,92.96,97.85743716522455
457,1610612742,22100531,"DEC 31, 2021",DAL @ SAC,W,17,18,0.486,240,42,81,0.519,9,22,0.409,19,22,0.864,10,37,47,30,5,7,11,14,112,91.68,94.98,122.16404886561952,7.0,4.0,33.0,98.28000000000002,122.16404886561953
458,1610612742,22100524,"DEC 29, 2021",DAL @ SAC,L,16,18,0.471,240,38,81,0.469,9,24,0.375,9,13,0.692,7,29,36,23,7,5,11,19,94,90.71999999999998,89.66000000000001,103.61552028218696,5.0,2.0,38.0,88.59999999999998,103.61552028218695
459,1610612742,22100506,"DEC 27, 2021",DAL @ POR,W,16,17,0.485,240,48,84,0.571,12,33,0.364,24,33,0.727,10,31,41,38,6,4,13,31,132,101.52,102.5,130.02364066193854,4.0,5.0,33.0,103.48,130.02364066193854
460,1610612742,22100492,"DEC 25, 2021",DAL @ UTA,L,15,17,0.469,240,38,89,0.427,10,30,0.333,30,35,0.857,8,35,43,19,7,3,13,31,116,109.40000000000002,108.34,106.0329067641682,9.0,6.0,49.0,107.28000000000002,106.03290676416819
461,1610612742,22100481,"DEC 23, 2021",DAL vs. MIL,L,15,16,0.484,240,35,86,0.407,12,45,0.267,13,17,0.765,8,35,43,25,6,2,11,21,95,96.48,97.08,98.46600331674958,7.0,5.0,47.0,97.68,98.46600331674958
462,1610612742,22100468,"DEC 21, 2021",DAL vs. MIN,W,15,15,0.5,240,42,86,0.488,11,34,0.324,19,23,0.826,10,34,44,30,11,3,10,22,114,96.12,95.96,118.60174781523096,4.0,5.0,39.0,95.8,118.60174781523096
463,1610612742,22100455,"DEC 19, 2021",DAL @ MIN,L,14,15,0.483,240,36,82,0.439,12,41,0.293,21,22,0.955,7,34,41,27,5,2,10,25,105,94.68,94.16,110.8998732572877,6.0,3.0,37.0,93.64,110.8998732572877
464,1610612742,22100420,"DEC 15, 2021",DAL vs. LAL,L,14,14,0.5,265,39,98,0.398,12,44,0.273,14,17,0.824,8,43,51,22,4,3,11,21,104,108.48,108.2,95.87020648967552,8.0,2.0,46.0,107.92,95.87020648967551
465,1610612742,22100410,"DEC 13, 2021",DAL vs. CHA,W,14,13,0.519,240,43,83,0.518,19,41,0.463,15,17,0.882,14,36,50,28,4,8,9,19,120,85.48,86.02000000000002,140.3837154890033,8.0,2.0,38.0,86.56,140.3837154890033
466,1610612742,22100400,"DEC 12, 2021",DAL @ OKC,W,13,13,0.5,240,38,90,0.422,9,33,0.273,18,23,0.783,10,44,54,25,5,5,6,18,103,96.12,95.58,107.15771951727008,3.0,7.0,39.0,95.04,107.15771951727007
467,1610612742,22100383,"DEC 10, 2021",DAL @ IND,L,12,13,0.48,240,39,84,0.464,4,29,0.138,11,12,0.917,12,25,37,18,7,2,12,18,93,89.28000000000002,89.78000000000002,104.16666666666669,7.0,3.0,44.0,90.28000000000002,104.16666666666667
468,1610612742,22100373,"DEC 08, 2021",DAL @ MEM,W,12,12,0.5,240,37,77,0.481,12,33,0.364,18,23,0.783,10,37,47,24,5,6,18,21,104,95.12,98.56,109.33557611438182,14.0,3.0,40.0,102.0,109.33557611438182
469,1610612742,22100363,"DEC 07, 2021",DAL vs. BKN,L,11,12,0.478,240,36,90,0.4,9,46,0.196,18,22,0.818,10,29,39,21,6,2,4,15,99,93.68,93.2,105.67890691716482,3.0,4.0,50.0,92.71999999999998,105.67890691716482
470,1610612742,22100345,"DEC 04, 2021",DAL vs. MEM,L,11,11,0.5,240,31,92,0.337,15,43,0.349,13,19,0.684,14,28,42,19,10,1,13,21,90,99.36,98.96,90.57971014492752,10.0,5.0,52.0,98.56,90.57971014492753
471,1610612742,22100338,"DEC 03, 2021",DAL vs. NOP,L,11,10,0.524,240,32,79,0.405,10,34,0.294,17,26,0.654,5,37,42,17,4,3,15,23,91,100.44,99.88,90.60135404221424,5.0,5.0,55.0,99.32,90.60135404221425
472,1610612742,22100325,"DEC 01, 2021",DAL @ NOP,W,11,9,0.55,240,57,83,0.687,18,34,0.529,7,9,0.778,9,25,34,32,7,2,18,19,139,95.96,94.5,144.8520216756982,10.0,1.0,32.0,93.04,144.8520216756982
473,1610612742,22100310,"NOV 29, 2021",DAL vs. CLE,L,10,9,0.526,240,39,89,0.438,12,39,0.308,6,15,0.4,7,26,33,20,8,7,10,15,96,98.59999999999998,100.26,97.3630831643002,3.0,4.0,48.0,101.92,97.3630831643002
474,1610612742,22100298,"NOV 27, 2021",DAL vs. WAS,L,10,8,0.556,240,42,89,0.472,14,38,0.368,16,22,0.727,9,26,35,23,7,4,7,21,114,96.68,96.56,117.91477037649976,4.0,4.0,43.0,96.44,117.91477037649977
475,1610612742,22100266,"NOV 23, 2021",DAL @ LAC,W,10,7,0.588,265,39,89,0.438,12,39,0.308,22,27,0.815,12,30,42,22,11,5,14,23,112,102.88,103.32,108.8646967340591,5.0,3.0,47.0,103.76,108.8646967340591
476,1610612742,22100248,"NOV 21, 2021",DAL @ LAC,L,9,7,0.563,240,34,83,0.41,6,30,0.2,17,18,0.944,8,31,39,21,6,5,10,21,91,92.92,90.92,97.93370641411968,5.0,2.0,42.0,88.92,97.93370641411967
477,1610612742,22100237,"NOV 19, 2021",DAL @ PHX,L,9,6,0.6,240,37,90,0.411,12,40,0.3,18,23,0.783,10,30,40,25,15,1,10,17,104,100.12,99.14,103.8753495805034,7.0,4.0,53.0,98.16,103.8753495805034
478,1610612742,22100222,"NOV 17, 2021",DAL @ PHX,L,9,5,0.643,240,38,91,0.418,16,32,0.5,6,6,1.0,8,41,49,28,5,2,10,14,98,95.64,96.90000000000002,102.46758678377248,6.0,7.0,49.0,98.16,102.46758678377248
479,1610612742,22100204,"NOV 15, 2021",DAL vs. DEN,W,9,4,0.692,240,45,90,0.5,14,36,0.389,7,10,0.7,10,34,44,30,7,2,8,19,111,92.40000000000002,92.44,120.12987012987011,4.0,5.0,46.0,92.48,120.12987012987013
480,1610612742,22100181,"NOV 12, 2021",DAL @ SAS,W,8,4,0.667,240,46,100,0.46,18,45,0.4,13,19,0.684,10,38,48,30,9,7,5,18,123,103.36,103.08,119.0015479876161,3.0,3.0,41.0,102.8,119.0015479876161
481,1610612742,22100163,"NOV 10, 2021",DAL @ CHI,L,7,4,0.636,240,38,83,0.458,12,33,0.364,19,24,0.792,8,35,43,23,9,4,12,16,107,97.56,97.86,109.6760967609676,9.0,2.0,46.0,98.16,109.67609676096761
482,1610612742,22100150,"NOV 08, 2021",DAL vs. NOP,W,7,3,0.7,240,43,85,0.506,14,35,0.4,8,13,0.615,9,37,46,27,7,3,12,15,108,93.71999999999998,94.78000000000002,115.23687580025609,7.0,0.0,39.0,95.84,115.23687580025607
483,1610612742,22100136,"NOV 06, 2021",DAL vs. BOS,W,6,3,0.667,240,41,78,0.526,13,39,0.333,12,14,0.857,7,33,40,19,7,6,15,18,107,92.16,94.09999999999998,116.10243055555556,6.0,2.0,36.0,96.04,116.10243055555556
484,1610612742,22100116,"NOV 03, 2021",DAL @ SAS,W,5,3,0.625,240,40,93,0.43,8,34,0.235,21,29,0.724,15,41,56,21,10,4,19,23,109,109.76,108.28000000000002,99.30758017492712,10.0,10.0,40.0,106.8,99.30758017492711
485,1610612742,22100104,"NOV 02, 2021",DAL vs. MIA,L,4,3,0.571,240,37,84,0.44,14,42,0.333,22,31,0.71,11,30,41,17,1,3,9,21,110,95.64,94.42,115.0146382266834,6.0,5.0,45.0,93.2,115.01463822668339
486,1610612742,22100089,"OCT 31, 2021",DAL vs. SAC,W,4,2,0.667,240,40,90,0.444,12,37,0.324,13,20,0.65,10,35,45,24,8,4,9,20,105,97.8,98.8,107.36196319018406,6.0,3.0,56.0,99.8,107.36196319018406
487,1610612742,22100075,"OCT 29, 2021",DAL @ DEN,L,3,2,0.6,240,23,78,0.295,8,37,0.216,21,27,0.778,6,30,36,14,8,3,15,17,75,98.88,100.8,75.8495145631068,8.0,3.0,51.0,102.71999999999998,75.8495145631068
488,1610612742,22100069,"OCT 28, 2021",DAL vs. SAS,W,3,1,0.75,240,41,89,0.461,18,45,0.4,4,13,0.308,9,36,45,18,4,7,12,19,104,97.71999999999998,97.66,106.42652476463364,6.0,11.0,48.0,97.59999999999998,106.42652476463365
489,1610612742,22100052,"OCT 26, 2021",DAL vs. HOU,W,2,1,0.667,240,43,93,0.462,12,43,0.279,18,25,0.72,14,36,50,25,9,7,14,22,116,104.0,103.71999999999998,111.53846153846156,7.0,3.0,49.0,103.44,111.53846153846155
490,1610612742,22100029,"OCT 23, 2021",DAL @ TOR,W,1,1,0.5,240,38,91,0.418,14,42,0.333,13,18,0.722,13,37,50,24,6,6,9,22,103,94.92,95.52000000000002,108.51243152128109,7.0,6.0,49.0,96.12,108.51243152128107
491,1610612742,22100014,"OCT 21, 2021",DAL @ ATL,L,0,1,0.0,240,31,93,0.333,13,43,0.302,12,13,0.923,10,40,50,16,7,3,15,21,87,103.71999999999998,104.34,83.87967605090628,8.0,9.0,55.0,104.96,83.87967605090628
492,1610612743,22101220,"APR 10, 2022",DEN vs. LAL,L,48,34,0.585,265,49,100,0.49,15,47,0.319,28,36,0.778,11,34,45,33,10,7,14,34,141,118.84,116.76,118.64692022887915,4.0,6.0,50.0,114.68,118.64692022887917
493,1610612743,22101201,"APR 07, 2022",DEN vs. MEM,W,48,33,0.593,240,44,80,0.55,12,30,0.4,22,25,0.88,8,35,43,27,7,2,17,22,122,100.0,99.68,122.0,8.0,3.0,34.0,99.36,122.0
494,1610612743,22101186,"APR 05, 2022",DEN vs. SAS,L,47,33,0.588,240,41,98,0.418,7,33,0.212,8,12,0.667,10,41,51,22,4,2,11,19,97,104.28000000000002,104.42,93.01879555044113,6.0,3.0,48.0,104.56,93.01879555044113
495,1610612743,22101168,"APR 03, 2022",DEN @ LAL,W,47,32,0.595,240,47,82,0.573,12,31,0.387,23,29,0.793,6,32,38,33,10,5,12,18,129,100.76,104.0,128.0269948392219,4.0,5.0,40.0,107.24,128.0269948392219
496,1610612743,22101159,"APR 01, 2022",DEN vs. MIN,L,46,32,0.59,240,46,86,0.535,12,35,0.343,26,29,0.897,10,34,44,36,7,2,18,23,130,106.76,104.8,121.76845260397153,14.0,4.0,38.0,102.84,121.76845260397151
497,1610612743,22101137,"MAR 30, 2022",DEN @ IND,W,46,31,0.597,240,50,80,0.625,12,28,0.429,13,14,0.929,8,35,43,33,6,4,19,20,125,97.16,97.14,128.65376698229724,11.0,4.0,37.0,97.12,128.65376698229724
498,1610612743,22101122,"MAR 28, 2022",DEN @ CHA,W,45,31,0.592,240,40,86,0.465,12,33,0.364,21,28,0.75,17,34,51,29,7,3,16,17,113,97.32,100.8,116.11179613645706,11.0,3.0,40.0,104.28000000000002,116.11179613645706
499,1610612743,22101113,"MAR 26, 2022",DEN vs. OKC,W,44,31,0.587,240,41,85,0.482,8,31,0.258,23,24,0.958,10,37,47,33,11,5,15,19,113,100.56,101.3,112.37072394590297,8.0,5.0,36.0,102.04,112.37072394590295
500,1610612743,22101099,"MAR 24, 2022",DEN vs. PHX,L,43,31,0.581,240,48,81,0.593,15,32,0.469,19,27,0.704,10,27,37,27,5,2,16,22,130,98.88,100.32,131.47249190938513,7.0,3.0,29.0,101.76,131.47249190938513
501,1610612743,22101083,"MAR 22, 2022",DEN vs. LAC,W,43,30,0.589,240,45,83,0.542,16,32,0.5,21,23,0.913,6,34,40,31,4,5,9,19,127,96.12,96.78000000000002,132.1265085310029,3.0,7.0,35.0,97.44,132.1265085310029
502,1610612743,22101068,"MAR 20, 2022",DEN vs. BOS,L,42,30,0.583,240,35,87,0.402,14,39,0.359,20,25,0.8,13,28,41,22,4,3,10,15,104,95.0,92.42,109.47368421052632,4.0,6.0,38.0,89.83999999999999,109.47368421052633
503,1610612743,22101049,"MAR 18, 2022",DEN @ CLE,L,42,29,0.592,265,46,92,0.5,10,33,0.303,14,18,0.778,13,38,51,35,6,3,18,24,116,104.92,105.18,110.5604269919939,11.0,4.0,46.0,105.44,110.5604269919939
504,1610612743,22101035,"MAR 16, 2022",DEN @ WAS,W,42,28,0.6,240,46,90,0.511,15,37,0.405,20,21,0.952,8,33,41,30,7,3,9,25,127,100.24,98.94,126.69592976855547,7.0,8.0,48.0,97.64,126.69592976855549
505,1610612743,22101022,"MAR 14, 2022",DEN @ PHI,W,41,28,0.594,240,44,82,0.537,13,33,0.394,13,20,0.65,6,36,42,29,8,3,14,24,114,98.8,99.44,115.3846153846154,8.0,6.0,48.0,100.08,115.3846153846154
506,1610612743,22101009,"MAR 12, 2022",DEN vs. TOR,L,40,28,0.588,240,43,78,0.551,11,27,0.407,18,24,0.75,9,30,39,32,4,5,19,23,115,98.56,97.78000000000002,116.6801948051948,12.0,6.0,50.0,97.0,116.6801948051948
507,1610612743,22100994,"MAR 10, 2022",DEN vs. GSW,L,40,27,0.597,240,35,84,0.417,7,31,0.226,25,32,0.781,12,37,49,19,5,6,11,20,102,97.08,96.44,105.06798516687267,9.0,4.0,36.0,95.8,105.06798516687267
508,1610612743,22100991,"MAR 09, 2022",DEN @ SAC,W,40,26,0.606,240,40,82,0.488,9,35,0.257,17,19,0.895,10,41,51,26,11,3,20,20,106,100.36,100.64,105.61976883220407,11.0,5.0,38.0,100.92,105.61976883220407
509,1610612743,22100528,"MAR 07, 2022",DEN vs. GSW,W,39,26,0.6,240,46,84,0.548,10,32,0.313,29,41,0.707,7,34,41,39,8,5,9,25,131,104.04,103.58,125.9131103421761,5.0,0.0,41.0,103.12,125.9131103421761
510,1610612743,22100967,"MAR 06, 2022",DEN vs. NOP,W,38,26,0.594,265,47,87,0.54,10,33,0.303,34,43,0.791,10,37,47,32,7,8,15,26,138,110.92,112.34,124.41399206635413,9.0,4.0,49.0,113.76,124.41399206635413
511,1610612743,22100952,"MAR 04, 2022",DEN vs. HOU,W,37,26,0.587,240,39,86,0.453,13,33,0.394,25,31,0.806,10,31,41,27,10,4,10,21,116,99.64,98.66,116.41910879164992,4.0,3.0,44.0,97.68,116.41910879164993
512,1610612743,22100938,"MAR 02, 2022",DEN vs. OKC,L,36,26,0.581,240,40,90,0.444,12,46,0.261,15,17,0.882,10,37,47,25,11,2,16,19,107,103.48,102.36,103.401623502126,11.0,6.0,50.0,101.24,103.401623502126
513,1610612743,22100918,"FEB 27, 2022",DEN @ POR,W,36,25,0.59,240,44,86,0.512,12,37,0.324,24,31,0.774,8,47,55,28,9,5,14,20,124,105.64,106.04,117.37978038621736,12.0,3.0,42.0,106.44,117.37978038621735
514,1610612743,22100911,"FEB 26, 2022",DEN vs. SAC,W,35,25,0.583,240,38,82,0.463,16,43,0.372,23,29,0.793,4,41,45,29,5,2,12,25,115,102.76,104.64,111.91124951342934,4.0,3.0,45.0,106.52,111.91124951342934
515,1610612743,22100895,"FEB 24, 2022",DEN @ SAC,W,34,25,0.576,240,48,86,0.558,15,35,0.429,17,20,0.85,3,36,39,30,12,4,16,24,128,107.8,105.36,118.73840445269018,5.0,8.0,34.0,102.92,118.73840445269018
516,1610612743,22100883,"FEB 16, 2022",DEN @ GSW,W,33,25,0.569,240,43,91,0.473,14,36,0.389,17,21,0.81,12,36,48,27,5,1,18,18,117,106.24,102.90000000000002,110.1280120481928,13.0,5.0,37.0,99.56,110.12801204819279
517,1610612743,22100864,"FEB 14, 2022",DEN vs. ORL,W,32,25,0.561,240,42,88,0.477,16,40,0.4,21,23,0.913,12,40,52,25,7,2,22,18,121,108.12,106.62,111.91268960414354,16.0,5.0,42.0,105.12,111.91268960414354
518,1610612743,22100850,"FEB 12, 2022",DEN @ TOR,W,31,25,0.554,240,39,84,0.464,14,37,0.378,18,21,0.857,12,38,50,28,5,3,17,16,110,98.24,96.36,111.97068403908796,11.0,1.0,35.0,94.48,111.97068403908797
519,1610612743,22100842,"FEB 11, 2022",DEN @ BOS,L,30,25,0.545,240,39,90,0.433,11,44,0.25,13,18,0.722,12,40,52,23,7,6,21,22,102,106.92,105.06,95.39842873176208,13.0,8.0,54.0,103.2,95.39842873176207
520,1610612743,22100821,"FEB 08, 2022",DEN vs. NYK,W,30,24,0.556,240,46,85,0.541,16,39,0.41,24,31,0.774,12,40,52,31,5,1,13,18,132,99.64,99.96,132.47691690084304,9.0,3.0,41.0,100.28000000000002,132.47691690084304
521,1610612743,22100804,"FEB 06, 2022",DEN vs. BKN,W,29,24,0.547,240,49,94,0.521,10,32,0.313,16,21,0.762,11,44,55,37,7,2,10,20,124,102.24,100.46,121.283255086072,8.0,9.0,36.0,98.68,121.28325508607199
522,1610612743,22100794,"FEB 04, 2022",DEN vs. NOP,L,28,24,0.538,240,35,78,0.449,19,41,0.463,16,17,0.941,7,24,31,22,9,4,15,20,105,93.48,93.8,112.32349165596918,8.0,5.0,38.0,94.12,112.32349165596918
523,1610612743,22100779,"FEB 02, 2022",DEN @ UTA,L,28,23,0.549,240,42,79,0.532,11,28,0.393,9,12,0.75,7,32,39,24,5,7,14,20,104,91.28000000000002,92.98,113.93514460999124,8.0,4.0,37.0,94.68,113.93514460999124
524,1610612743,22100770,"FEB 01, 2022",DEN @ MIN,L,28,22,0.56,240,38,89,0.427,14,44,0.318,25,28,0.893,10,36,46,27,7,4,12,17,115,103.32,102.16,111.3046844754162,8.0,9.0,52.0,101.0,111.3046844754162
525,1610612743,22100756,"JAN 30, 2022",DEN @ MIL,W,28,21,0.571,240,53,88,0.602,23,43,0.535,7,10,0.7,6,35,41,39,8,3,9,15,136,95.40000000000002,96.04,142.55765199161425,6.0,3.0,32.0,96.68,142.55765199161425
526,1610612743,22100729,"JAN 28, 2022",DEN @ NOP,W,27,21,0.563,240,41,82,0.5,12,33,0.364,22,25,0.88,9,34,43,29,9,4,21,22,116,105.0,104.26,110.47619047619048,14.0,4.0,43.0,103.52,110.47619047619048
527,1610612743,22100453,"JAN 26, 2022",DEN @ BKN,W,26,21,0.553,240,42,89,0.472,15,36,0.417,25,27,0.926,12,36,48,27,8,2,13,21,124,101.88,103.66,121.71181782489204,6.0,3.0,38.0,105.44,121.71181782489204
528,1610612743,22100714,"JAN 25, 2022",DEN @ DET,W,25,21,0.543,240,36,84,0.429,11,32,0.344,27,31,0.871,16,40,56,25,7,1,25,17,110,106.64,104.90000000000002,103.15078769692424,14.0,5.0,36.0,103.16,103.15078769692423
529,1610612743,22100707,"JAN 23, 2022",DEN vs. DET,W,24,21,0.533,240,44,85,0.518,12,35,0.343,17,23,0.739,8,26,34,29,8,1,11,22,117,98.12,99.74,119.24174480228292,4.0,5.0,34.0,101.36,119.24174480228291
530,1610612743,22100692,"JAN 21, 2022",DEN vs. MEM,L,23,21,0.523,240,43,91,0.473,13,32,0.406,19,23,0.826,10,27,37,34,6,6,13,25,118,104.12,102.86,113.3307721859393,11.0,10.0,48.0,101.59999999999998,113.3307721859393
531,1610612743,22100678,"JAN 19, 2022",DEN vs. LAC,W,23,20,0.535,265,48,98,0.49,13,38,0.342,21,25,0.84,13,31,44,32,9,3,12,15,130,108.0,105.14,120.37037037037037,6.0,3.0,47.0,102.28000000000002,120.37037037037037
532,1610612743,22100653,"JAN 16, 2022",DEN vs. UTA,L,22,20,0.524,240,42,95,0.442,11,43,0.256,7,8,0.875,6,33,39,32,5,2,9,22,102,101.52,99.14,100.47281323877068,8.0,5.0,51.0,96.76,100.47281323877068
